Hugo_Symbol	Entrez_Gene_Id	TARGET-30-PAAPFA-01	TARGET-30-PACRYY-01	TARGET-30-PACUGP-01	TARGET-30-PADENF-01	TARGET-30-PADIEY-01	TARGET-30-PADLIC-01	TARGET-30-PADLJN-01	TARGET-30-PADLPR-01	TARGET-30-PADMGA-01	TARGET-30-PADMTD-01	TARGET-30-PADPHP-01	TARGET-30-PADSEC-01	TARGET-30-PADUYJ-01	TARGET-30-PAKADI-01	TARGET-30-PAKAFK-01	TARGET-30-PALETP-01	TARGET-30-PALJVX-01	TARGET-30-PALNMX-01	TARGET-30-PALRIA-01	TARGET-30-PAPZYP-01	TARGET-30-PARABN-01	TARGET-30-PARACM-01	TARGET-30-PARAHE-01	TARGET-30-PARCWT-01	TARGET-30-PARDUJ-01	TARGET-30-PAREGK-01	TARGET-30-PARFBW-01	TARGET-30-PARGDJ-01	TARGET-30-PARGUX-01	TARGET-30-PARHYL-01	TARGET-30-PARIKF-01	TARGET-30-PARIKT-01	TARGET-30-PARIRD-01	TARGET-30-PARJAR-01	TARGET-30-PARJTB-01	TARGET-30-PARMFA-01	TARGET-30-PARMTT-01	TARGET-30-PARNCW-01	TARGET-30-PARNEE-01	TARGET-30-PARRBU-01	TARGET-30-PARSEA-01	TARGET-30-PARSHT-01	TARGET-30-PARUXY-01	TARGET-30-PARVME-01	TARGET-30-PARVRR-01	TARGET-30-PARXLM-01	TARGET-30-PARXZR-01	TARGET-30-PASATK-01	TARGET-30-PASAZJ-01	TARGET-30-PASBEN-01	TARGET-30-PASCKI-01	TARGET-30-PASCLP-01	TARGET-30-PASCUF-01	TARGET-30-PASDZJ-01	TARGET-30-PASFRV-01	TARGET-30-PASGPY-01	TARGET-30-PASJYB-01	TARGET-30-PASKJX-01	TARGET-30-PASLGS-01
MIR4689	100616421	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
NPHP4	261734	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
KCNAB2	8514	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
CHD5	26038	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
RPL22	6146	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
RNF207	388591	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
ICMT	23463	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
GPR153	387509	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
HES3	390992	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
ACOT7	11332	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
HES2	54626	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
ESPN	83715	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
MIR4252	100422975	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
PLEKHG5	57449	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
TNFRSF25	8718	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
NOL9	79707	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
TAS1R1	80835	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
ZBTB48	3104	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
KLHL21	9903	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
PHF13	148479	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	1	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
THAP3	90326	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	1	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
DNAJC11	55735	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	1	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
CAMTA1	23261	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-1
VAMP3	9341	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-2
PER3	8863	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-2
UTS2	10911	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-2
TNFRSF9	3604	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-2
PARK7	11315	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-2
ERRFI1	54206	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	-2	0	0	-1	-1	-2
SLC45A1	50651	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	-1
RERE	473	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	-1
ENO1	2023	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	-1
ENO1-AS1	100505975	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	-1
CA6	765	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
SLC2A7	155184	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
SLC2A5	6518	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
GPR157	80045	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MIR34A	407040	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
H6PD	9563	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
SPSB1	80176	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
SLC25A33	84275	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
TMEM201	199953	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
PIK3CD	5293	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
CLSTN1	22883	1	0	0	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
CTNNBIP1	56998	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
LZIC	84328	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
NMNAT1	64802	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
RBP7	116362	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
UBE4B	10277	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
KIF1B	23095	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
PGD	5226	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
APITD1-CORT	100526739	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
APITD1	378708	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
CORT	1325	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
DFFA	1676	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
PEX14	5195	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
CASZ1	54897	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
C1orf127	148345	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MASP2	10747	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
TARDBP	23435	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
EXOSC10	5394	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
SRM	6723	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MTOR	2475	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
ANGPTL7	10218	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
UBIAD1	29914	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
PTCHD2	57540	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
FBXO2	26232	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
FBXO44	93611	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
FBXO6	26270	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MAD2L2	10459	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
AGTRAP	57085	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MTHFR	4524	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
CLCN6	1185	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
NPPA-AS1	100379251	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
NPPA	4878	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
NPPB	4879	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
KIAA2013	90231	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
PLOD1	5351	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MFN2	9927	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MIIP	60672	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
TNFRSF8	943	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
TNFRSF1B	7133	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
MIR4632	100616438	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
VPS13D	55187	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
DHRS3	9249	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
AADACL4	343066	1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
AADACL3	126767	-1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	0	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-1	-1	1
C1orf158	93190	-1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	0	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-2	0	1
PRAMEF12	390999	-1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-2	-1	1
HNRNPCL1	343069	-1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-2	-1	1
PRAMEF10	343071	-1	0	-2	0	1	1	1	0	1	1	1	1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	0	0	-1	1	0	-1	1	0	0	-1	0	0	0	-1	-2	0	-1	1	0	0	-2	0	0	0	0	0	-1	1	0	0	0	-2	-1	1
