Hugo_Symbol	TARGET-20-PABLDZ-04	TARGET-20-PADYIR-04	TARGET-20-PAECCE-04	TARGET-20-PAEDKB-04	TARGET-20-PAEERJ-04	TARGET-20-PAEFGT-04	TARGET-20-PAEGNK-04	TARGET-20-PAEIKD-04	TARGET-20-PAKERZ-04	TARGET-20-PAKIWK-04	TARGET-20-PAKTCX-04	TARGET-20-PALGKX-04	TARGET-20-PAMYAS-04	TARGET-20-PANLIZ-04	TARGET-20-PAPXRJ-04	TARGET-20-PARBIU-04	TARGET-20-PARCVS-04	TARGET-20-PARDDY-04	TARGET-20-PARFAL-04	TARGET-20-PARGDB-04	TARGET-20-PARLVL-04	TARGET-20-PARUBT-40	TARGET-20-PARUNX-04	TARGET-20-PARYFN-04	TARGET-20-PARYVW-04	TARGET-20-PASBBE-04	TARGET-20-PASCGR-04	TARGET-20-PASCRZ-04	TARGET-20-PASGWH-04	TARGET-20-PASGZS-04	TARGET-20-PASHYZ-04	TARGET-20-PASINN-04	TARGET-20-PASJGZ-04	TARGET-20-PASMYS-04	TARGET-20-PASPLU-04	TARGET-20-PASTUH-04	TARGET-20-PASVVS-04	TARGET-20-PASVYA-04	TARGET-20-PASWAJ-04	TARGET-20-PASXNR-04	TARGET-20-PASYJI-04	TARGET-20-PATDNN-04	TARGET-20-PATIAK-04	TARGET-20-PATJHJ-40
hsa-mir-4446	0.000000	3.235059	4.892049	0.435784	0.134645	0.000000	0.201386	0.112512	0.130437	0.000000	0.295266	0.865317	0.381462	0.129700	0.000000	0.000000	0.000000	0.000000	0.302448	0.282120	0.519788	1.913166	0.124458	0.518530	0.957810	0.334544	6.633668	1.015512	0.000000	0.000000	0.000000	0.225884	0.278560	0.696678	0.000000	3.240624	0.000000	2.164929	3.759575	1.220382	1.075942	0.000000	0.000000	0.786776
hsa-mir-4447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4449	2.919575	3.235059	3.261366	1.525244	1.683059	2.378483	0.537029	387.489795	2.217432	4.253085	14.468045	13.845070	6.866311	2.853410	0.738534	1.676480	2.474131	1.213071	0.544406	5.078160	15.593634	0.765266	1.866872	2.592648	2.873429	4.683623	18.795392	3.723544	2.134469	3.747564	1.038055	1.807070	4.178406	20.203653	0.744642	3.240624	0.871749	6.494786	5.012767	2.847557	11.835364	238.012108	3.633580	3.147105
hsa-mir-4450	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4451	0.000000	0.000000	0.000000	0.326838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4453	0.000000	0.000000	0.000000	0.217892	0.538579	0.198207	0.402772	0.112512	0.130437	0.607584	0.295266	7.787852	1.907309	0.000000	0.000000	0.558827	0.000000	0.454902	0.060490	0.423180	0.519788	0.765266	0.497832	1.037059	0.798175	1.672722	1.105611	0.846260	0.000000	0.267683	0.000000	0.000000	0.092853	0.000000	0.093080	0.000000	0.205118	1.082464	0.626596	0.203397	1.075942	0.926117	0.726716	1.180164
hsa-mir-4454	0.000000	0.000000	0.000000	0.000000	0.134645	0.297310	0.067129	0.675069	0.782623	1.215167	0.295266	0.000000	0.000000	0.389101	0.092317	0.000000	0.000000	0.303268	0.241958	0.423180	0.000000	0.000000	0.497832	0.259265	0.000000	0.000000	0.000000	0.169252	0.474327	0.401525	0.000000	0.225884	0.371414	0.000000	0.093080	0.000000	0.256397	1.082464	0.000000	0.406794	0.000000	0.000000	0.000000	0.000000
hsa-mir-4455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.391312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.199544	0.000000	0.000000	0.000000	0.000000	0.133842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4458	0.145979	0.000000	0.000000	0.000000	0.000000	0.099103	0.134257	0.112512	0.000000	0.000000	0.000000	0.000000	0.000000	0.518802	0.092317	0.139707	0.176724	0.000000	0.120979	0.141060	0.000000	0.000000	0.186687	0.518530	0.039909	0.334544	1.105611	0.000000	0.237163	0.133842	0.000000	0.000000	0.000000	0.696678	0.093080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.180164
hsa-mir-4459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.696678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4461	0.291958	3.235059	0.000000	1.634190	0.336612	0.000000	0.537029	1.687673	1.565246	15.189590	3.247929	1.730634	4.577541	1.686106	0.184634	1.816187	1.943960	0.151634	0.181469	1.128480	0.519788	0.000000	0.560061	1.296324	0.997718	2.676356	8.844890	1.015512	2.490214	1.739940	0.000000	0.451768	1.021388	4.180066	0.372321	4.050781	1.128146	3.247393	5.012767	2.440763	4.303769	7.408937	4.360296	0.393388
hsa-mir-4462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4464	0.291958	0.000000	0.000000	0.217892	0.067322	0.000000	0.067129	0.112512	0.391312	0.000000	0.000000	0.000000	0.000000	0.000000	0.461584	0.000000	0.176724	0.606536	0.060490	0.141060	0.000000	0.382633	0.311145	0.777794	0.079817	0.000000	0.000000	0.338504	0.237163	0.267683	0.000000	2.032954	0.278560	0.000000	0.000000	0.000000	0.051279	0.000000	0.000000	1.016985	0.000000	0.000000	0.000000	0.000000
hsa-mir-4465	0.000000	0.000000	0.000000	0.326838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.464267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4466	0.145979	1.078353	0.000000	0.000000	0.000000	0.099103	0.000000	0.225023	0.000000	0.000000	0.295266	0.000000	0.762923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.913166	0.000000	0.000000	0.039909	0.000000	3.316834	0.000000	0.000000	0.133842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.203397	0.000000	0.000000	0.000000	3.147105
hsa-mir-4467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130437	0.000000	0.000000	0.865317	0.000000	0.000000	0.092317	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.082464	0.000000	0.000000	0.000000	0.000000	0.000000	0.393388
hsa-mir-4468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4469	0.000000	0.000000	1.630683	0.000000	0.067322	0.000000	0.000000	0.337535	0.000000	0.000000	0.000000	0.000000	0.000000	0.259401	0.000000	0.977947	0.000000	0.000000	0.181469	0.000000	0.000000	0.000000	0.000000	0.000000	0.079817	0.000000	0.000000	0.000000	0.000000	0.000000	4.152220	0.000000	0.092853	0.696678	0.000000	0.810156	0.205118	1.082464	0.000000	0.000000	0.000000	0.926117	0.363358	0.393388
hsa-mir-4470	0.437936	0.000000	0.000000	0.000000	0.201967	0.297310	0.000000	0.225023	0.000000	0.000000	0.295266	0.000000	0.000000	0.518802	0.276950	0.977947	0.176724	0.151634	0.000000	1.128480	0.000000	0.000000	0.311145	0.000000	0.279361	0.000000	0.000000	0.000000	0.118582	0.267683	0.000000	0.000000	0.092853	0.000000	0.093080	0.000000	0.358956	0.000000	0.000000	0.000000	0.000000	1.389176	0.000000	0.000000
hsa-mir-4471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4472-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4472-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4473	0.000000	1.078353	3.261366	0.980514	0.134645	0.099103	0.671286	0.000000	8.478418	1.822751	0.000000	0.000000	1.525847	1.556406	3.231088	0.558827	0.176724	1.364705	1.512240	2.398020	1.039576	1.530533	0.186687	0.777794	2.155072	0.334544	4.422445	0.507756	0.118582	3.613723	3.114165	0.000000	0.185707	0.696678	1.396203	4.860937	0.769191	1.082464	1.879788	2.033969	0.000000	1.852234	0.363358	0.000000
hsa-mir-4474	0.145979	0.000000	1.630683	0.108946	0.000000	0.099103	0.000000	0.000000	1.434809	0.000000	0.000000	0.000000	0.000000	0.000000	0.369267	0.000000	0.000000	0.151634	0.000000	0.282120	0.000000	0.000000	0.062229	0.000000	0.239452	0.000000	2.211223	0.338504	0.000000	1.204574	0.000000	0.451768	0.000000	0.000000	0.000000	0.000000	0.051279	3.247393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4476	0.000000	0.000000	0.000000	0.871568	0.134645	0.099103	0.000000	0.225023	0.000000	0.000000	0.000000	0.865317	0.000000	0.000000	0.000000	1.955893	0.353447	0.454902	0.181469	0.423180	0.519788	0.765266	0.000000	0.000000	0.199544	1.338178	0.000000	0.169252	0.000000	0.000000	1.038055	0.451768	0.185707	0.000000	0.000000	0.000000	0.000000	1.082464	1.253192	0.406794	0.000000	0.000000	0.000000	4.720657
hsa-mir-4477a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4477b	0.145979	0.000000	0.000000	0.000000	0.067322	0.000000	0.000000	0.112512	0.000000	0.000000	0.295266	0.000000	0.000000	0.259401	0.092317	0.000000	1.060342	0.151634	0.060490	0.282120	0.000000	0.000000	0.000000	0.259265	0.039909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.278560	0.000000	0.000000	0.000000	0.102559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4479	0.000000	0.000000	1.630683	0.000000	0.000000	0.000000	0.067129	0.000000	0.000000	0.000000	0.000000	0.000000	0.762923	0.129700	0.000000	0.558827	0.000000	0.151634	0.241958	0.141060	0.000000	0.000000	0.000000	0.259265	0.239452	0.334544	1.105611	0.507756	0.118582	0.000000	0.000000	0.000000	0.092853	0.696678	0.186160	0.000000	0.153838	0.000000	2.506383	0.000000	0.000000	1.852234	0.000000	0.393388
hsa-mir-448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4480	0.000000	0.000000	0.000000	0.000000	0.134645	0.099103	0.000000	0.000000	0.000000	0.607584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.877992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225884	0.000000	0.000000	0.000000	0.000000	0.051279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.393388
hsa-mir-4481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4482	0.000000	0.000000	1.630683	0.000000	0.000000	0.000000	0.067129	1.687673	0.000000	0.000000	1.476331	0.000000	0.000000	0.389101	0.000000	0.139707	0.000000	0.151634	0.241958	0.000000	0.000000	0.000000	0.000000	0.000000	0.119726	0.000000	0.000000	0.000000	0.000000	0.133842	0.000000	0.000000	0.185707	0.000000	0.000000	0.000000	0.205118	0.000000	0.626596	0.000000	0.000000	2.315293	1.090074	1.573552
hsa-mir-4483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4484	0.000000	0.000000	0.000000	0.217892	0.134645	1.189241	0.805543	0.900092	0.000000	2.430334	0.295266	0.000000	0.000000	0.259401	0.092317	0.000000	1.413789	0.606536	0.060490	1.269540	0.000000	0.000000	0.560061	0.259265	0.758266	0.000000	0.000000	0.338504	1.660143	0.535366	0.000000	0.451768	0.000000	0.000000	0.372321	0.000000	0.615353	0.000000	0.000000	0.406794	0.000000	0.000000	0.000000	0.000000
hsa-mir-4485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.338504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4487	0.000000	0.000000	0.000000	0.435784	0.067322	0.000000	0.201386	0.337535	0.391312	0.607584	0.000000	0.865317	0.762923	0.129700	0.276950	0.000000	0.000000	2.729410	0.181469	0.000000	0.000000	0.000000	0.062229	0.259265	0.000000	0.000000	0.000000	0.507756	0.237163	0.000000	0.000000	0.451768	0.649974	0.000000	0.093080	0.000000	0.102559	0.000000	1.253192	0.813588	0.000000	0.000000	0.363358	0.000000
hsa-mir-4488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.575162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.334544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4489	0.145979	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130437	0.000000	0.000000	0.865317	0.381462	0.129700	0.000000	0.279413	0.353447	0.000000	0.120979	0.000000	0.000000	1.530533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.267683	0.000000	0.225884	0.464267	0.000000	0.000000	1.620312	0.051279	0.000000	0.626596	0.000000	2.151884	0.000000	0.000000	0.786776
hsa-mir-4490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4491	0.291958	1.078353	0.000000	11.221437	1.009836	0.297310	2.282373	0.787581	2.739181	5.468253	0.885799	3.461268	0.762923	2.204908	4.431206	0.000000	1.590513	12.130713	4.234273	1.833780	0.000000	3.826332	2.426933	7.777945	1.037627	0.669089	0.000000	1.523268	0.474327	0.133842	3.114165	16.037750	3.806993	2.090033	0.000000	0.000000	2.051175	9.742179	0.626596	8.542671	8.607537	0.000000	0.363358	1.180164
hsa-mir-4492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.075942	0.000000	0.000000	0.000000
hsa-mir-4493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4494	0.000000	2.156706	0.000000	0.108946	0.000000	0.000000	0.268514	0.000000	0.000000	0.000000	0.295266	0.000000	0.381462	0.129700	0.000000	0.000000	0.000000	0.000000	0.000000	0.141060	0.000000	0.000000	0.062229	0.259265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.393355	0.000000	0.000000	0.000000	0.000000	0.000000	0.406794	0.000000	0.463059	0.000000	0.000000
hsa-mir-4495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
